	Time: 5431s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 35
	3V3 Current: 42 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.88 C
	Temp B: 9.56 C
	Time: 3s
	VBAT_A: 7.54 V
	VBAT_B: 7.48 V
	Reboot to normal: 34
	3V3 Current: 47 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.75 C
	Temp B: 9.44 C
	Time: 124s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 49 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.19 C
	Temp B: 8.88 C
	Time: 44s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 61 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.56 C
	Temp B: 9.25 C
	Time: 65s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 45 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.44 C
	Temp B: 9.19 C
	Time: 345s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 49 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 8.06 C
	Temp B: 7.75 C
	Time: 5421s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 35
	3V3 Current: 61 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.88 C
	Temp B: 9.62 C
	Time: 365s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 40 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.94 C
	Temp B: 7.62 C
	Time: 5427s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 35
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.88 C
	Temp B: 9.56 C
	Time: 224s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 56 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 8.69 C
	Temp B: 8.38 C
	Time: 526s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.06 C
	Temp B: 6.75 C
	Time: 426s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 52 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.62 C
	Temp B: 7.31 C
	Time: 24s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 40 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.62 C
	Temp B: 9.38 C
	Time: 265s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 8.44 C
	Temp B: 8.19 C
	Time: 2s
	VBAT_A: 7.54 V
	VBAT_B: 7.57 V
	Reboot to normal: 34
	3V3 Current: 38 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 9.75 C
	Temp B: 9.44 C
	Time: 385s
	VBAT_A: 7.53 V
	VBAT_B: 7.57 V
	Reboot to normal: 7
	3V3 Current: 61 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.81 C
	Temp B: 7.50 C
DelayRebootSuccessFrame: CID=010 Seq=00
